ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
e2d2357d-77cc-460c-a1fd-8cf36daca407,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2022-11-24 08:04:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
9721c082-c6f4-4986-833d-177da2706866,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2022-11-24 08:50:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
d49a6224-3130-427c-aa36-d344887ae0d0,d2b935a7-8a2d-491d-b848-a06732301e43,2022-11-24 10:02:00,7610d689-246f-467d-8d80-991c4eef401a,3500,210,3710
d25c5ba9-40a6-454d-831b-6713f4d69c4a,879ff208-ac40-47d2-9c15-e475f635ccbe,2022-11-24 17:19:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
f383c4dc-d728-4eed-a783-79a87fdedb48,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2022-11-24 07:57:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
bbec263e-d4c1-425b-97f4-293c5c557edc,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2022-11-24 07:27:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
463076bc-2119-428a-8e21-b9323e7ff338,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2022-11-24 14:47:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
3644dc16-eb01-4e36-b347-447c01a49278,839b9759-0a61-4c7d-872f-591848c1b431,2022-11-24 08:18:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
87f7d957-6d01-4f46-8269-eb8f2db07b21,78e869b8-1d23-4f38-b562-7cd5072dcd5a,2022-11-24 16:58:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
d9882b09-9e76-4479-9d70-48230dc74e74,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2022-11-24 09:42:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
