ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
e955d0d6-40ae-4cf5-aa52-2f99b9b55a3f,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2023-09-18 08:24:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
2a6e7eab-d56c-454b-aefa-d63baa96a36d,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2023-09-18 07:00:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
a399c0b4-07b2-469f-8579-ab60a822b372,d2b935a7-8a2d-491d-b848-a06732301e43,2023-09-18 12:48:00,7610d689-246f-467d-8d80-991c4eef401a,3100,186,3286
e45ddc08-8da0-4a12-933e-6d9b0760b745,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2023-09-18 07:49:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
dc361ac6-bc55-4382-8337-27f8b97dcde0,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2023-09-18 07:33:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
4787ddc6-7140-4446-b9ac-036962901aab,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2023-09-18 13:30:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
2c19154b-141b-4ac5-b20d-0de6a13d58f3,d10a856b-8bc4-4cf8-bb76-ffdcf2a50f1e,2023-09-18 13:53:00,7610d689-246f-467d-8d80-991c4eef401a,3600,216,3816
bf764589-c087-4a64-af39-d5dc90be9abd,839b9759-0a61-4c7d-872f-591848c1b431,2023-09-18 08:11:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
bb7cb222-72db-487c-81c4-8f9c5b7e47bf,934c19cf-d1e4-47fc-9860-39542d7bd56b,2023-09-18 13:25:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
43d49583-5f88-404d-9394-d5cf5981bd5e,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2023-09-18 13:25:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
