ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
73ce3ba7-2cc7-4ab9-b5e3-fca04db72e10,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2022-07-22 07:57:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
232e945d-31fd-4565-8213-9a9085f0d48a,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2022-07-22 08:17:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
25f0310f-26c4-4325-96ea-98eb34301130,c6bd166c-2f9d-455c-89dd-72b892f09447,2022-07-22 14:26:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
4940ad4a-35b1-4dbc-826b-cfa7012a99cf,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2022-07-22 07:00:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
b9ea5df6-a4b1-4eaa-88df-2a10bab66fbe,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2022-07-22 07:38:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
077e30d0-b776-4a34-8e1e-3bb24d0f1a09,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2022-07-22 16:55:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
1547a079-1e07-47ef-99c7-a6d0b527169e,839b9759-0a61-4c7d-872f-591848c1b431,2022-07-22 07:42:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
831786a7-aa3d-460d-ae78-255b0fe643e6,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2022-07-22 10:46:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
3d2b43c5-88c9-466c-9f8e-db865c03b064,3ee8e86e-7163-4316-8dfa-15db0098b81e,2022-07-22 19:27:00,7610d689-246f-467d-8d80-991c4eef401a,900,54,954
d30eb4df-ca34-487a-85dc-014b5a9492d2,b7bd8c57-4f91-4c51-88e7-382592e9eaf7,2022-07-22 12:38:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
f3f3cbd2-dc43-4ed4-a240-6c7bfd425b87,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2022-07-22 08:23:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
1ea19ef3-d018-4ccd-8f84-8874f554a32a,44bffcdd-9613-46ca-9f05-b315de5e7ca6,2022-07-22 09:51:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
9806b337-6074-4dd7-bf30-b78f10c4d885,78d44e16-ddfd-4429-91bc-9208c7fb2fc8,2022-07-22 07:58:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
