ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
620f75c5-2f29-4f04-9510-a2302c9c0733,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2023-03-09 07:59:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
f735af00-78d9-46d4-9ba1-754c338da30a,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2023-03-09 07:36:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
f0d77036-a604-4e8c-8b6c-d65ad9145c5c,879ff208-ac40-47d2-9c15-e475f635ccbe,2023-03-09 15:56:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
1ce57d82-c7b3-4ab7-81ef-d0c257bb0703,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2023-03-09 09:18:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
ced2a1bc-f788-4e99-8120-65e99238010a,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2023-03-09 08:50:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
2654d295-d024-4ddb-b43f-9df12858368a,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2023-03-09 09:10:00,7610d689-246f-467d-8d80-991c4eef401a,1100,65,1165
7d819b8d-7efa-4243-a7e3-0741d868a4e4,d10a856b-8bc4-4cf8-bb76-ffdcf2a50f1e,2023-03-09 14:04:00,7610d689-246f-467d-8d80-991c4eef401a,2400,144,2544
8ffb2c41-db2f-43a4-a564-1482d03fa8f3,55f41aa9-ac35-4b25-9c3d-bd9bfe61effc,2023-03-09 16:18:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
ac655ae3-aae5-4c01-b86e-25a14a176098,839b9759-0a61-4c7d-872f-591848c1b431,2023-03-09 08:15:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
4351b66e-25c9-4d6a-a9a6-ce2ef848c881,b7bd8c57-4f91-4c51-88e7-382592e9eaf7,2023-03-09 10:08:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
1088e1f6-718c-4f01-bc1f-8c0089c74bcf,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2023-03-09 07:59:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
238ebb5d-859a-43cf-83f1-c7fdccd18daf,78d44e16-ddfd-4429-91bc-9208c7fb2fc8,2023-03-09 07:45:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
08a80b40-0fc6-41eb-bf54-26a2143b620a,83f67506-7c12-4107-864a-918a35b4fcf9,2023-03-09 13:42:00,7610d689-246f-467d-8d80-991c4eef401a,1100,65,1165
518982f8-7648-4ca7-b242-5a5cd6ab9726,c366eb7d-81d8-46f9-89d9-9d09186d8503,2023-03-09 08:04:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
66382624-b925-40f7-b4e5-6a7f4975bc7b,d7e9c90f-0dde-41f1-9be4-09fbe640e794,2023-03-09 07:58:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
2bdacbc6-0a23-4654-9453-50d69cf1aa35,47a4b1a8-781d-40e8-bbb2-f769c2c6b5ca,2023-03-09 07:31:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
13fbe96a-d612-4fac-8874-738697f6814a,935ecf18-cf34-41be-be72-c814ef6ded61,2023-03-09 12:46:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
7c914833-9ee1-4a59-9179-12bc5786f3c8,e4c63951-a231-404c-ad26-f4a492f3447f,2023-03-09 07:43:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
0ada9326-eec7-461f-8630-b6493177685c,c1bbb819-8747-488a-a071-62209789dfd5,2023-03-09 17:15:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
69d01c9e-7e69-4cc6-9c0e-2992c60f6d69,4a15f8b9-7c0a-4643-b14d-5ec37ed6b186,2023-03-09 07:00:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
bd9eadb7-5315-409f-a163-9e592abfb79a,5248f2d8-0eb8-420f-9ea5-77ec82307b9b,2023-03-09 07:44:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
e2c55722-45b2-49c5-a8a6-6e30982c1c80,fb56c2c7-1769-4c97-9197-2ffa8b82ea0e,2023-03-09 17:03:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
0c813757-5da0-43f5-bfe2-330d666b4326,d656f95b-6c2e-4372-ab17-a3bbc93812c1,2023-03-09 09:06:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
0fd78408-eb24-4a88-8e11-c016d0b9fb1f,321d4178-6652-49bf-9663-4b6887811080,2023-03-09 17:59:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
51eaad16-9f88-4092-9de9-407f252fb3b1,5e90dd7a-de2a-412d-88fc-7641dd8da9fd,2023-03-09 09:50:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
bb0bb273-9869-4b0b-998a-f4952ac7fad7,315fd00b-6f86-43d0-97ec-4e56811af6a0,2023-03-09 16:50:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
