ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
1c4141c3-6782-4507-a4c0-60f1d9f832e5,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2022-05-20 07:25:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
d610e02a-0f0b-48b2-8c93-769d5279f8ee,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2022-05-20 08:52:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
3f21e84b-e456-4f24-9e24-40dfd921d8c9,879ff208-ac40-47d2-9c15-e475f635ccbe,2022-05-20 13:50:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
141fc1a6-1c83-4c12-999b-722c5847ab6a,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2022-05-20 08:21:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
4c54107b-faf8-444a-bbc5-ce129eff836d,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2022-05-20 08:03:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
3c09bb7b-a0fa-4644-aa3b-876c561003bf,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2022-05-20 16:42:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
b5d41110-7326-4c82-a898-16d10502000c,d10a856b-8bc4-4cf8-bb76-ffdcf2a50f1e,2022-05-20 13:13:00,7610d689-246f-467d-8d80-991c4eef401a,2800,168,2968
145d446c-6f4f-4d1c-b8b9-8b85ad5e849c,839b9759-0a61-4c7d-872f-591848c1b431,2022-05-20 08:10:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
b99c8c11-b147-4955-9bb7-6f347f4b9414,78e869b8-1d23-4f38-b562-7cd5072dcd5a,2022-05-20 19:06:00,7610d689-246f-467d-8d80-991c4eef401a,1500,89,1589
be25d79c-0167-4d06-ad54-09ab68addbdd,934c19cf-d1e4-47fc-9860-39542d7bd56b,2022-05-20 13:07:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
cc7946af-faad-4d1b-a72d-00025397fa13,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2022-05-20 14:47:00,7610d689-246f-467d-8d80-991c4eef401a,2000,120,2120
899fdccf-642e-499c-8907-61dc48531535,3ee8e86e-7163-4316-8dfa-15db0098b81e,2022-05-20 16:04:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
49f9e7cb-6b55-4a14-9e82-fa1951ea2512,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2022-05-20 07:39:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
f5b13895-51b2-492d-b8e1-0eccc503600d,78d44e16-ddfd-4429-91bc-9208c7fb2fc8,2022-05-20 07:36:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
e924521c-ed20-46e3-92ff-dd5d7a049440,eccd1acd-eac1-49d7-ad10-8883982cdf7d,2022-05-20 16:48:00,7610d689-246f-467d-8d80-991c4eef401a,2000,120,2120
c8d6c116-8897-4ef0-bf19-55ccc567f882,83f67506-7c12-4107-864a-918a35b4fcf9,2022-05-20 12:12:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
d14ba956-0c20-4a09-b3cd-8e8c4459f27c,c366eb7d-81d8-46f9-89d9-9d09186d8503,2022-05-20 07:05:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
fbcb6da1-2719-44a6-aeab-20b9bb1bb51c,d7e9c90f-0dde-41f1-9be4-09fbe640e794,2022-05-20 07:54:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
42337691-8c06-48d3-932e-1d8fba43f544,47a4b1a8-781d-40e8-bbb2-f769c2c6b5ca,2022-05-20 08:13:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
