ID,ORDER_ID,SKU,QUANTITY,PRICE
62bab2b7-4409-4944-bed1-2ee46c9a79aa,ca878d0c-6b57-4605-b27a-1d0d67b3d86a,BEV-004,9,698.83
37964e44-59e0-4244-ae9a-2fe3f100fedb,7914637d-031d-4147-8170-3948fb8bea6c,BEV-004,3,136.42
83c4ea8f-5d8f-4504-9c44-b7820e7e9cf5,7914637d-031d-4147-8170-3948fb8bea6c,BEV-005,7,437.44
20009195-0611-4048-84fd-90ceebde4903,7914637d-031d-4147-8170-3948fb8bea6c,JAF-003,8,170.74
2f2903ac-194d-404c-b4f5-f32bd28fe691,7914637d-031d-4147-8170-3948fb8bea6c,JAF-003,7,555.27
cdbec889-b92e-4ee8-bb5e-bef1a14f1334,b5032dd7-dabb-4d78-8ce4-74e1c65567ee,BEV-001,10,556.86
6fa1726a-223b-4560-9574-e564693ec55e,a8bbe5dc-ebb1-4987-9d36-b62ff63cbfe9,BEV-003,2,631.73
a791f259-edb6-49c6-8ce1-7bac9cc9dbf9,a8bbe5dc-ebb1-4987-9d36-b62ff63cbfe9,BEV-003,3,673.21
8b54df72-ee88-4f3a-a8ec-1261a7bbe926,a8bbe5dc-ebb1-4987-9d36-b62ff63cbfe9,JAF-004,10,442.0
372bd492-5677-42af-b516-7c09d7f5af3f,a8bbe5dc-ebb1-4987-9d36-b62ff63cbfe9,JAF-004,1,129.2
80d8c51d-b38c-46a4-be4b-dd36a7b70edf,3c2f4af3-7e89-4521-8187-9fd3b08a62b8,BEV-004,7,355.85
44fe67ba-1cfb-49f2-abf1-0ecf12b5cac2,3c2f4af3-7e89-4521-8187-9fd3b08a62b8,BEV-005,9,528.06
012f0421-68f9-4b57-b192-a26ba9a4b4a2,3c2f4af3-7e89-4521-8187-9fd3b08a62b8,BEV-001,7,250.45
73836f04-aad7-4aa7-b063-e28a1ac5526e,3c2f4af3-7e89-4521-8187-9fd3b08a62b8,JAF-003,8,746.01
38311013-ff47-4093-a8c8-b6708f31d639,3c2f4af3-7e89-4521-8187-9fd3b08a62b8,JAF-004,1,154.32
9df8cf76-bb17-4e92-a275-201b0de60c3b,3c2f4af3-7e89-4521-8187-9fd3b08a62b8,JAF-001,7,606.12
a51326bf-4b5f-4b75-ae6a-41e5f815ce7b,d6eadf9c-bf22-4e88-8ca6-afffbce3ceac,BEV-004,6,266.33
38694d12-aa4e-4e6a-a379-66e6881a824b,0fe1ebd7-e3ee-46da-96e0-1576d13a6eef,BEV-001,4,911.42
f7dfee1a-ca9b-4f3f-ab7d-af3f1d177fd1,d5f9e8f5-82b0-485f-bbb6-87c93906ea91,BEV-003,10,416.57
b3d2de06-042e-48ee-9dc2-f5790745963a,50b58119-7e81-43c6-be86-74a5df6c15c7,BEV-005,3,689.62
b0731780-d6f5-4ebd-95ad-ff6294f34410,50b58119-7e81-43c6-be86-74a5df6c15c7,BEV-005,9,751.87
f4b79e13-9fd4-480a-aafd-a92d9857f87f,50b58119-7e81-43c6-be86-74a5df6c15c7,JAF-005,9,489.41
be91484f-5121-40ae-8f20-82f8275f9bc1,a25677ef-a0be-491c-859e-2b3fb82332b6,BEV-003,5,153.17
41397c03-e2aa-49a5-8151-b11c41753a6e,238518cc-a5a6-440b-a677-c067258d46b0,BEV-004,5,976.01
2b0132a7-0bf9-4d10-b567-33c7de9687fb,238518cc-a5a6-440b-a677-c067258d46b0,JAF-001,6,648.95
25903ddf-c8e5-4038-a99e-39ca9884a332,23c994c3-8166-46ad-97c9-7f57a5a8e806,BEV-002,6,540.38
4098585e-001b-456e-aabc-7fc6658299ee,23c994c3-8166-46ad-97c9-7f57a5a8e806,JAF-002,1,355.8
0e41722c-f22f-4a2b-8153-66baf6ad8899,23c994c3-8166-46ad-97c9-7f57a5a8e806,JAF-003,8,584.53
142f03c8-dcac-4a3f-a711-6b9633d12a19,5931c81e-d9fd-4c2f-a8b5-8c8172d7f562,BEV-002,7,767.69
0f6cb330-0efa-4565-bdbc-ab039042d3f0,8b101187-05ee-46a7-9459-df4b94a9256a,BEV-002,2,72.41
6f070ec4-741e-422f-ad5d-bf8210fbf797,8b101187-05ee-46a7-9459-df4b94a9256a,JAF-003,9,618.1
9deee495-c5c4-4f20-82da-839c4d651037,7791a498-f2ee-422a-949f-5b7d11a01f94,BEV-005,1,85.83
bc4b2c99-914a-4efa-9150-78f7982e3d41,bb1ebb23-0796-4eb3-98b9-bd0da542c55f,BEV-004,5,42.47
e44c612e-ea35-414b-b3a4-507bb3519b63,4cdff9b4-64ca-4d89-a2f2-5dae9156e07d,BEV-003,3,262.0
2f6fc714-7637-4974-8277-ff05b0cb9a09,4cdff9b4-64ca-4d89-a2f2-5dae9156e07d,JAF-003,5,217.63
55b2a165-558f-441a-9af9-24e93cbf8d52,b8c3f073-17a4-4424-b098-a030cdf9c113,BEV-004,8,497.17
e0820f10-f1d1-4e28-99c9-5d95917a0109,d715e8ba-2bdf-4cab-9195-0b935588dfb3,BEV-002,8,612.41
8c31a5ee-e98d-4538-b845-eba5dcc8649c,29bb159f-664d-45ba-b1e8-b4e1ef55b192,JAF-005,6,32.22
ba329027-929c-46cd-ae32-6e90488075ab,8f985e64-7183-4e23-8351-f0fc0406c9b1,BEV-003,2,694.78
557196e7-7f3a-4bae-bfe2-2d3f4ca2626e,a25b2a92-febc-4198-b7b6-d0f015d39efc,BEV-004,7,94.16
4689955f-3063-47ed-9a96-d93211bb7ffa,093ef37d-1266-431b-a11d-3b891802b07a,BEV-003,5,759.72
a4af09ef-d57b-49d5-8eda-0811c44145ba,093ef37d-1266-431b-a11d-3b891802b07a,JAF-004,1,646.71
b3fa9f36-6a46-4146-8018-371b229fbc60,94baeeac-72a5-498a-a8e8-6bfd60181cf0,BEV-004,4,249.76
6cabf4d6-b835-4fd6-9b4a-15912104d714,94baeeac-72a5-498a-a8e8-6bfd60181cf0,BEV-002,6,189.47
d56d7b28-39e0-443c-ae9d-05de6335529d,94baeeac-72a5-498a-a8e8-6bfd60181cf0,JAF-004,2,828.66
d6acd64c-692b-41d3-97b7-84041a3e7f8d,94baeeac-72a5-498a-a8e8-6bfd60181cf0,JAF-005,5,168.03
33f2da08-ffc8-49f4-af2a-53fba2e41e79,e3efaf4c-affd-495b-b0b3-01deefccbe10,BEV-001,2,933.89
423cdf06-400d-46bd-bdb1-732a617c531f,e3efaf4c-affd-495b-b0b3-01deefccbe10,BEV-001,9,480.72
1536cb13-dfc5-4722-a211-4a7435b41206,e3efaf4c-affd-495b-b0b3-01deefccbe10,BEV-002,4,834.17
fb222c9f-611f-40aa-894b-c7c670de206d,e3efaf4c-affd-495b-b0b3-01deefccbe10,JAF-001,8,912.33
93281a56-b34e-4bcb-8167-cf2367e9fa64,e3efaf4c-affd-495b-b0b3-01deefccbe10,JAF-005,6,331.14
d335109b-676b-40e6-be21-b97ee3259589,e3efaf4c-affd-495b-b0b3-01deefccbe10,JAF-001,7,705.11
858e41d7-c353-4455-a706-1d2317c5e7ac,fc6c5ab1-2acb-4313-9394-854728d851b0,BEV-003,6,286.84
1d699968-8f44-4763-89dc-7b91ba2e15ee,fc6c5ab1-2acb-4313-9394-854728d851b0,BEV-004,6,737.92
116c4e60-ad94-48e4-833c-ebd394b73e01,fc6c5ab1-2acb-4313-9394-854728d851b0,JAF-004,9,502.62
293ddc12-3bcd-4854-a05b-3876cfc35236,fc6c5ab1-2acb-4313-9394-854728d851b0,JAF-003,7,51.26
f24eefc7-21a8-495a-919f-6459b61f2fc3,d6c9a0de-674b-4500-94aa-a7a7d05bf82f,BEV-001,9,698.29
dcc1faaa-6001-4009-b590-f8977f2f1fd3,d6c9a0de-674b-4500-94aa-a7a7d05bf82f,BEV-005,5,647.94
ca65fde2-b09a-4ff5-a42d-c73cd5fef00c,d6c9a0de-674b-4500-94aa-a7a7d05bf82f,JAF-002,5,68.37
24126682-2a64-4b54-b9e5-523248d300c9,d6c9a0de-674b-4500-94aa-a7a7d05bf82f,JAF-004,7,171.22
fcc7ac61-ee2e-4ef1-ad9f-90477c1b5ede,e0a76ce8-0f0d-4644-bbfd-ba57fdaba5cd,BEV-004,9,502.94
55e11bfc-76fd-48ea-b729-91df870a3fb6,e0a76ce8-0f0d-4644-bbfd-ba57fdaba5cd,BEV-004,6,660.82
50b8cccc-05da-4dab-9f32-9e7ee80c4a87,2146c7fc-2ffb-4455-a82d-b377d7fb5cee,BEV-005,3,337.88
2e378c58-90ea-4697-9385-60deebdda427,0bec66d4-0f19-498c-9f9f-892127e79499,BEV-003,2,806.35
40d1295c-9911-4028-8c68-c68af85567dc,0bec66d4-0f19-498c-9f9f-892127e79499,BEV-003,8,518.56
356123c7-d5d3-463f-94cf-11b8c449707c,0bec66d4-0f19-498c-9f9f-892127e79499,BEV-003,10,824.82
a948ad99-c68d-4566-ba9a-1fb399097b7b,0bec66d4-0f19-498c-9f9f-892127e79499,JAF-001,10,212.85
5ccee7f5-3cd9-48bd-afd1-d3f890ca3319,0bec66d4-0f19-498c-9f9f-892127e79499,JAF-001,10,762.42
d4c4b0ce-111e-4123-9694-3d91ee4ce7b4,0bec66d4-0f19-498c-9f9f-892127e79499,JAF-004,5,841.51
da770891-f54d-414c-b82d-8f0017d8c2d4,d32b5359-ce36-4e0e-9e11-32a16042939f,BEV-005,4,435.99
d851c249-2849-4fa5-b50a-21611ab5f0d5,d32b5359-ce36-4e0e-9e11-32a16042939f,BEV-001,8,271.68
24d766ac-8cdf-44eb-aea1-377136dd97c1,d32b5359-ce36-4e0e-9e11-32a16042939f,BEV-005,7,849.01
56378210-e684-4211-ae49-2c19db0cfb2c,d32b5359-ce36-4e0e-9e11-32a16042939f,JAF-001,8,478.43
b43c0273-4982-49cf-9b6b-91b3d30dda97,d32b5359-ce36-4e0e-9e11-32a16042939f,JAF-004,2,221.59
50f4f3c4-e7d5-49e0-94d5-abaa32296ad1,d32b5359-ce36-4e0e-9e11-32a16042939f,JAF-004,7,403.1
f650ab85-4ae3-45d3-bb4c-6757d239bddc,d7830904-b7c4-46df-b2a6-b178b27776b0,BEV-005,7,228.77
