ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
16679ecc-30a6-467f-90cb-09a892f714fd,e5a13bcc-19f9-45d8-a832-a087b4609edd,2024-07-21 12:09:00,7610d689-246f-467d-8d80-991c4eef401a,3400,204,3604
95aebe64-e0e9-4244-a65e-c133093cffb9,dc7f6e52-50f7-46d2-9c2b-fdad148234ea,2024-07-21 13:19:00,7610d689-246f-467d-8d80-991c4eef401a,3100,186,3286
0c3b474d-fb84-4ec0-9ac3-e81c103036d2,c4277a32-f07e-42c7-a079-6a4bd7d54eb7,2024-07-21 13:12:00,7610d689-246f-467d-8d80-991c4eef401a,5100,306,5406
900b802a-8e59-41b8-8945-2f8e9be211f0,5e90dd7a-de2a-412d-88fc-7641dd8da9fd,2024-07-21 14:47:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
fefb9382-94b4-463c-ade5-8a076cd3601c,f50ff9af-29c0-4629-9c9c-1c0c6fade0f6,2024-07-21 12:46:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
bb46960b-408f-43ef-8908-b8db18dc744f,edad01ae-d0e3-498a-8dad-7210358c427c,2024-07-21 13:05:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
d85e2d9d-85e9-44e3-a060-60fba56b726f,36b01943-3c96-430b-be52-72d94f53799d,2024-07-21 08:34:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
b5d5f27f-d536-49b1-b24d-cd31ce5c3edf,86c4ac2a-6715-4ef9-9c77-5d7ee2ab98c2,2024-07-21 11:39:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
e86b7778-34d1-46a7-9ec8-773ff239e139,b139c52e-1d20-4fc1-87e5-f3ef0aba4698,2024-07-21 12:18:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
fd6d36c4-41f9-4f09-ac9e-6b1a278ac9ea,f0937ba3-6524-4760-96c3-9a2d675002e2,2024-07-21 13:00:00,7610d689-246f-467d-8d80-991c4eef401a,9000,540,9540
1e2eba3b-d158-4413-bc1e-a6e1d2b939c6,1939ef2f-c862-4774-bfdc-746117412833,2024-07-21 11:06:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
755c3f85-8af8-4ba6-971c-293a67deb910,1c358914-4b9d-4776-a4b9-32a4bfd77df4,2024-07-21 12:41:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
fb067464-28be-4a23-8813-8c511f115cb8,f77213fa-b911-48e6-becc-47ab3ca82531,2024-07-21 14:39:00,7610d689-246f-467d-8d80-991c4eef401a,8700,522,9222
d1e68b9d-5e38-41e3-a95d-fee73e6e908f,0e0c8e84-cfbc-42b7-801d-472fcfe74005,2024-07-21 08:00:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
8e022890-ba43-4566-9eed-5c5cb2576764,3964d6e6-da15-4d05-bfc2-fc2846545d29,2024-07-21 12:37:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
e83523a2-9268-4d5d-ba3a-83de6b4e15db,3edb5ca6-a87b-40f7-bd9d-fcebccd767f7,2024-07-21 14:23:00,7610d689-246f-467d-8d80-991c4eef401a,1200,72,1272
35c8c2ff-d39f-4e4b-ab72-90e9be0c9164,f34e0784-b761-478c-bae7-e6e58b109334,2024-07-21 10:50:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
2388ccd9-f882-4bf6-b5dd-3c2706aa4c90,badf96c0-ba6a-4fa3-97ee-fd6c2720e723,2024-07-21 10:17:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
8642022d-c13d-45a0-b556-c2884471b6ee,450a1c69-f98e-4b7e-801d-fd2a78341e96,2024-07-21 08:20:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
560be4a9-ade6-40d1-b5e3-7201f800b537,3edf64a9-16d7-4c40-9f5b-330dc725a080,2024-07-21 14:30:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
3fcb66b6-ba23-4e01-b72c-c9613f0eefc3,f7451f3e-b827-467d-92cf-0dae8d7f486f,2024-07-21 13:48:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
8ebd0890-f190-4839-958a-7c91210308ca,bcf395ee-025e-44f8-8f73-484421f6d5fb,2024-07-21 14:34:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
562cdb8c-6f93-42bb-a2a6-02e930425595,0c529dfd-49aa-48cb-a325-93d6b7afd057,2024-07-21 12:36:00,7610d689-246f-467d-8d80-991c4eef401a,2100,126,2226
1ef17360-1701-4a96-8109-b38976565601,4d4c7b21-8990-4720-990f-7746db61168d,2024-07-21 11:20:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
506765ef-c8f6-4785-aa07-8538f5e521b5,9cde1e0d-05f3-450f-bf5a-fa46ba556e66,2024-07-21 11:34:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
4e3975d4-30f6-4fb6-b949-75d3e24dde3b,9db10769-95d8-4f4d-8c28-5aa3495a23f0,2024-07-21 13:31:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
88a7b81e-19b5-4912-a9b1-9efa0b472c96,3f4bac98-09f2-46bd-8d88-af271caa0a07,2024-07-21 11:03:00,7610d689-246f-467d-8d80-991c4eef401a,3600,216,3816
60117c29-fff0-4048-8e50-da8578267242,b53a78d3-d3b2-4210-b0c3-d695fee67c98,2024-07-21 08:38:00,7610d689-246f-467d-8d80-991c4eef401a,5100,306,5406
6df2c519-4530-4c0c-913a-be98979a84aa,deef47c5-0b09-452c-97a3-88e756de53fb,2024-07-21 14:12:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
1784715e-cda1-4776-8a62-f68aa2e839bb,799aa08f-1e79-4a82-bf2f-b6f16ac78452,2024-07-21 13:16:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
809c847e-029c-4c48-b1d5-55d07e6b0f1f,73edca4c-263f-4c72-9b3d-40974cc57a7d,2024-07-21 13:15:00,7610d689-246f-467d-8d80-991c4eef401a,5600,336,5936
9e7dd81e-cadf-43e4-b437-8fdcb87f59fc,2b755e35-def6-4f0e-a23c-c11f58f350af,2024-07-21 11:50:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
bc212618-76c3-440a-b51c-532e84b00ae1,0f0fef3b-66fb-4716-9807-7a8a2bcec7e7,2024-07-21 11:01:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
04e069c7-7bca-482b-94fe-c22f1422f401,db871672-1652-427d-9cdd-5db88c93d457,2024-07-21 11:54:00,7610d689-246f-467d-8d80-991c4eef401a,3500,210,3710
