ID,ORDER_ID,SKU,QUANTITY,PRICE
2510125c-bd27-4dc4-ba3e-6e454dd28abb,d11bf03f-cc00-4b0d-8889-4650bfed0f5d,BEV-004,6,74.27
d1802895-d279-4aa6-a394-cc8bd26deca0,773ec247-bbe0-48dc-8f5a-4a9e6c8689b7,BEV-002,5,454.61
45b047c9-2995-4719-adb6-d6fc7b30dc3b,72f62353-fcbf-4bbe-9b93-3e6b0846cdbc,BEV-002,2,803.75
7dcb82f3-f0fb-456f-9337-afb8cf15bf82,bb56fda4-62b1-4858-9f2f-c02e68c333e7,BEV-002,10,541.04
34d23c1c-7d3f-4d48-8731-bd4beec628ce,4064e923-517d-4ddf-912f-17f7a4b16d7b,BEV-001,9,346.54
08d50388-fc8e-476f-9889-4073f5f38dc3,4064e923-517d-4ddf-912f-17f7a4b16d7b,BEV-001,7,928.34
4610430d-3e6e-4fc6-8e89-63b6c104b293,4064e923-517d-4ddf-912f-17f7a4b16d7b,JAF-001,3,336.36
43aafab4-9b73-4b96-b4f7-f1f66c86cba1,f9bbab0f-50a8-40a2-aa96-05ec632c7aa6,BEV-003,4,53.34
f6d3866a-73f4-4d4f-8cf8-a062501d85b7,2c0d7c6f-f645-48d6-a4a5-829ef4cf3465,BEV-004,6,223.9
0f7254a9-e614-4fa2-8f47-7d198ca97092,9bfc43e3-4972-4216-bcd3-43aed2363d4b,BEV-004,4,49.68
e2fb7808-0534-4361-8935-514e3333f6f8,44e363f9-8490-482f-b420-828850621569,BEV-003,3,363.28
fd6f9f6a-203a-49ab-98f6-6d26a38c2d62,0a8c769e-5c8f-485e-a6b8-821725a315a7,BEV-002,6,185.81
c3f05218-fbed-4ea5-82fb-d30531a06023,f60f6e9a-96d1-4587-9603-613405936b16,BEV-003,6,739.18
304b7443-638e-47ae-a078-33e08f54b8e0,f4bcff21-6f63-41a9-a0b1-107f84875237,BEV-003,2,733.03
5ef8f75f-5ebd-48ea-b565-2d8665cd9ca1,3dd5a4e9-1cb4-43b8-9027-5ba885658078,BEV-005,10,583.55
88b79ad2-1c44-4bdc-bb6c-99efd6cecd39,8f208323-b1ee-4235-b0a9-a7dcc00205be,BEV-001,9,192.34
7d576dad-dfd7-45f6-ba94-e0d87aa2a4a7,ec1201eb-01cb-412a-8327-aa7d56cbd9b5,BEV-004,9,237.63
903cb0db-9c24-4098-bbc7-cc0484baffaa,79a7330a-2c1d-4252-a70b-823bc3dd74d5,BEV-004,7,248.84
5c16019a-eb6c-4ab7-8b80-6863c1fbeefb,92b2c3ba-e761-4b66-b96c-1c2167c996ad,BEV-005,8,896.35
76172b48-80b4-412d-ae5b-b0862e7d32e8,92b2c3ba-e761-4b66-b96c-1c2167c996ad,BEV-003,9,214.74
7a6e04c1-397c-4d97-ab3d-98c61c61adaa,9269a0ce-9d30-4f46-8fcb-827e888f867d,BEV-001,3,998.79
22e08fd1-aaea-4607-bb82-d7fa03faeab0,475713a2-297d-44b8-9961-300b4f947502,BEV-002,2,708.48
c74bf669-161d-4a03-b548-3aa51e0c01bb,3aaa46ed-d19c-4a8a-92c7-4b86c3d670d4,BEV-005,7,829.89
83d0182b-806a-4fb1-952e-150416b30a99,3aaa46ed-d19c-4a8a-92c7-4b86c3d670d4,JAF-005,5,874.36
fb43b1f9-4b5a-481c-9bbd-8363902a12a4,c1c9fbc3-a124-4343-ad56-f66650c24320,BEV-002,8,121.09
b606040c-02bf-4a03-ac28-056144996a49,52adc856-e0c9-4bcc-85bd-533b17a4588c,BEV-002,1,781.52
9aaa6aa1-5705-4023-a0be-ac538a27daef,956232bf-cdc6-4336-9645-ed156f8093fe,BEV-005,5,733.94
99c93e96-3c4a-4f03-bf89-a8301cd1ab2d,cb8fadff-8151-4f7b-8988-e5a1059868b8,BEV-001,1,458.44
0fd6a916-eada-46d3-95c2-92e63bf18de9,efe45b6f-4921-4ff3-ac00-1a7507639165,BEV-002,7,836.16
d6058db2-7b0c-4ace-9711-3df3291ef29f,efe45b6f-4921-4ff3-ac00-1a7507639165,BEV-001,3,21.66
8585f7fd-4997-4735-ae36-38f51beedfd6,efe45b6f-4921-4ff3-ac00-1a7507639165,JAF-003,7,803.72
fedd41af-761c-4e30-a088-19c457d69946,5b418e6e-8a10-4689-b3cc-81078a9c7fde,BEV-001,2,637.63
60c099ee-b78a-4102-894c-4942de4434ef,90a3a0b6-de39-4c2a-8d40-4e1961d71d26,BEV-001,9,39.9
da1ae41b-dd42-4c1f-98c1-67b1849bd920,b7f489de-8f11-4264-a894-1780f4a01433,BEV-001,9,498.54
f4ac697a-68a4-4105-8761-bd85003c2725,af53ca60-7b0f-4892-b5da-fe22b5675217,BEV-001,8,444.38
182b704c-2821-4332-867b-adfdbdad9cdb,3f0afd94-c42f-4bc1-86af-e593d3f8168c,BEV-002,1,410.9
efde0eef-71f0-42c6-9bdd-f1351e4ab511,0fa825b1-2665-42b7-bc74-1ab68d17ea76,BEV-004,9,847.63
467d50bb-2fc0-4cdf-8321-882fdb07f186,2463460e-08d1-41bb-b52a-192b02fc80e3,BEV-002,5,472.78
35c728ad-0b74-4494-9d0d-419ad9461638,4f844482-8e24-43fa-ab90-8f0a03a907aa,BEV-002,3,498.17
f96fd905-6b25-44b3-8b53-48682f3a0886,5908cd3a-2299-4f58-a786-92ca3fa67f61,BEV-004,4,729.58
394e3f4a-0c7f-4255-a38c-6fa2cebe0c00,5908cd3a-2299-4f58-a786-92ca3fa67f61,BEV-001,6,541.68
c8b7e601-ffb6-464d-8fe3-21fdb816ae52,5908cd3a-2299-4f58-a786-92ca3fa67f61,BEV-004,2,472.95
4062cfa0-c31d-4a36-8109-779a699fbe24,5908cd3a-2299-4f58-a786-92ca3fa67f61,JAF-004,1,584.34
