ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
d5a9fbd2-6b3c-485e-afe7-5a720c422ee2,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2022-05-02 08:12:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
f038e8a2-2db6-4c75-93b1-2e89b60674e6,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2022-05-02 07:48:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
eb47b3ab-32c0-4ce3-a44f-bd4b2f61e253,3850daab-891a-45e9-a8de-8be8febc3137,2022-05-02 18:59:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
78ade4da-c52c-4bf8-80b7-52ff18b26c2f,879ff208-ac40-47d2-9c15-e475f635ccbe,2022-05-02 18:21:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
b473a897-81d6-470b-a639-47a38951273b,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2022-05-02 07:49:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
f317cc61-7ed4-412f-9343-e8f09febacee,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2022-05-02 08:26:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
4f9f307e-905a-43cb-9dc1-e3bc4fd3a41b,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2022-05-02 15:04:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
a52bd020-5f81-4e77-9392-c09aa0ffad91,839b9759-0a61-4c7d-872f-591848c1b431,2022-05-02 07:42:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
64702e3f-0fbc-4963-9329-83b939653738,78e869b8-1d23-4f38-b562-7cd5072dcd5a,2022-05-02 12:13:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
2d7319d8-8b05-4b45-9a06-8122278abc70,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2022-05-02 12:43:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
efcf39ec-f44d-4588-ac4a-bf10da6c0dd9,3ee8e86e-7163-4316-8dfa-15db0098b81e,2022-05-02 12:13:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
