ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
01f99b4a-7bda-4c7b-a3bc-af47de85b8d1,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2023-01-30 07:26:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
92158751-d159-46c0-957a-8797ec01595a,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2023-01-30 08:35:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
211595b4-16fb-47f3-9161-41749bab5a26,3850daab-891a-45e9-a8de-8be8febc3137,2023-01-30 18:27:00,7610d689-246f-467d-8d80-991c4eef401a,1600,96,1696
3bcc6934-e478-4aa2-9157-8d63df8db0de,c6bd166c-2f9d-455c-89dd-72b892f09447,2023-01-30 16:56:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
eba41e3b-03f8-45e3-b778-a7bc91aa809d,d2b935a7-8a2d-491d-b848-a06732301e43,2023-01-30 07:45:00,7610d689-246f-467d-8d80-991c4eef401a,0,0,0
93c2305b-f560-4f5a-b755-922c7f146aa5,879ff208-ac40-47d2-9c15-e475f635ccbe,2023-01-30 18:44:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
83101a7d-2aab-43ab-b4bf-97d470a278f4,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2023-01-30 07:38:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
e0cf0a72-f730-4656-96aa-1c1cda5b443a,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2023-01-30 07:45:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
05e0c039-cd5b-4240-9d28-2f6f36118d7b,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2023-01-30 16:09:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
14c0e119-1aa0-4be6-87b4-0d1a25bdcabf,55f41aa9-ac35-4b25-9c3d-bd9bfe61effc,2023-01-30 18:56:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
fee77a5f-871c-4754-8230-b879c83cb71b,839b9759-0a61-4c7d-872f-591848c1b431,2023-01-30 07:43:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
02104a95-374f-4a90-a3dd-671f395e54a3,78e869b8-1d23-4f38-b562-7cd5072dcd5a,2023-01-30 16:26:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
fc45ea03-e621-4cf8-adec-512b2518eb66,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2023-01-30 14:53:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
fd49a3ae-006e-438d-a1f2-c17faf26a700,3ee8e86e-7163-4316-8dfa-15db0098b81e,2023-01-30 13:11:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
a7a0fb9b-dca8-408c-8bdb-847993d3e2ff,b7bd8c57-4f91-4c51-88e7-382592e9eaf7,2023-01-30 12:00:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
eb5cf301-ab89-4df1-8029-ef2ff224035d,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2023-01-30 08:33:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
16591232-dad6-40d0-bde5-acf16ef617e9,44bffcdd-9613-46ca-9f05-b315de5e7ca6,2023-01-30 12:03:00,7610d689-246f-467d-8d80-991c4eef401a,2700,162,2862
4cbd76e3-cd94-42a2-9543-3f3a7a5bf5d5,120ecf2b-f133-45a8-bab0-875cb5523df5,2023-01-30 15:55:00,7610d689-246f-467d-8d80-991c4eef401a,900,54,954
4afd6179-b670-4cc7-ab86-2ffde04d56a7,78d44e16-ddfd-4429-91bc-9208c7fb2fc8,2023-01-30 08:28:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
c06afbf9-a407-4f01-9d8f-62e03a0f39df,eccd1acd-eac1-49d7-ad10-8883982cdf7d,2023-01-30 13:26:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
21d753c5-e1b6-49e2-b117-6f2850790254,1e43ae86-f777-4ee7-b336-8e3bc60294ef,2023-01-30 11:51:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
bd3f93bb-6d97-49dc-b144-bc97e109470f,c366eb7d-81d8-46f9-89d9-9d09186d8503,2023-01-30 08:09:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
41dc31d9-9ca3-4e26-813e-528371a12d79,d7e9c90f-0dde-41f1-9be4-09fbe640e794,2023-01-30 08:34:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
27ed5f4b-0cdc-4974-b05f-b9fa316a9776,47a4b1a8-781d-40e8-bbb2-f769c2c6b5ca,2023-01-30 07:55:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
48493b3f-8e0b-4b52-ba2b-64b841b5a5c4,e4c63951-a231-404c-ad26-f4a492f3447f,2023-01-30 08:02:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
