ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
91292da5-e287-4cc5-9bdf-beb2960ce941,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2022-06-10 07:50:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
7979e9bb-92e0-44d3-8526-538e756d3fee,3850daab-891a-45e9-a8de-8be8febc3137,2022-06-10 10:38:00,7610d689-246f-467d-8d80-991c4eef401a,1600,96,1696
1efad596-35c7-48cf-817e-91c102d73659,d2b935a7-8a2d-491d-b848-a06732301e43,2022-06-10 13:18:00,7610d689-246f-467d-8d80-991c4eef401a,2500,150,2650
d1ea8fef-4ab3-4b6f-b5e7-af20e7bdbf67,879ff208-ac40-47d2-9c15-e475f635ccbe,2022-06-10 14:12:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
85f606bc-e7d7-4b96-86db-377f6307cb6e,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2022-06-10 07:03:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
ee8d0986-ec27-4a60-888b-fe25407ff861,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2022-06-10 08:18:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
4157bbfb-39ed-4147-8ec8-6a69cedfcabe,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2022-06-10 12:45:00,7610d689-246f-467d-8d80-991c4eef401a,900,54,954
0babf2e8-6778-4c02-9954-e1403608e046,839b9759-0a61-4c7d-872f-591848c1b431,2022-06-10 07:32:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
6b6b5400-90d9-4011-807d-164fb54f1172,78e869b8-1d23-4f38-b562-7cd5072dcd5a,2022-06-10 15:44:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
e58ddf3b-3763-4ab4-bdb4-4d38e8464703,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2022-06-10 12:29:00,7610d689-246f-467d-8d80-991c4eef401a,1200,72,1272
3c9ee157-2df4-4540-bbb8-2559b075e5cd,3ee8e86e-7163-4316-8dfa-15db0098b81e,2022-06-10 14:16:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
bf1ec76b-9162-4c7f-ae1f-9ec5c1495fb1,b7bd8c57-4f91-4c51-88e7-382592e9eaf7,2022-06-10 10:19:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
f45783df-7c20-4958-88c0-0604dda995d9,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2022-06-10 08:36:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
73329a27-4437-4efa-986a-df6cbf8d9c47,78d44e16-ddfd-4429-91bc-9208c7fb2fc8,2022-06-10 07:37:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
72c3ce36-de6b-44f0-8273-f56c8bfe0055,eccd1acd-eac1-49d7-ad10-8883982cdf7d,2022-06-10 15:39:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
5f7dfcbc-cd4e-4604-8cee-c0bf93dddf6b,1e43ae86-f777-4ee7-b336-8e3bc60294ef,2022-06-10 12:59:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
caf76915-7bfc-4dde-a231-a64039c434d5,83f67506-7c12-4107-864a-918a35b4fcf9,2022-06-10 14:14:00,7610d689-246f-467d-8d80-991c4eef401a,1200,72,1272
86c7826c-bf5b-4141-8de6-ca40168db4c6,c366eb7d-81d8-46f9-89d9-9d09186d8503,2022-06-10 07:47:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
daea6f93-2066-46a3-962e-d2ed417a8709,d7e9c90f-0dde-41f1-9be4-09fbe640e794,2022-06-10 07:11:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
4508ff30-7be4-4f32-9074-3896325ec9df,47a4b1a8-781d-40e8-bbb2-f769c2c6b5ca,2022-06-10 07:37:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
