ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
5849e924-667e-48d0-aa31-c05be2e9b256,d2b935a7-8a2d-491d-b848-a06732301e43,2024-03-03 09:12:00,7610d689-246f-467d-8d80-991c4eef401a,3800,227,4027
fc8fb948-fae1-4769-bc99-1aa1dcc17690,d10a856b-8bc4-4cf8-bb76-ffdcf2a50f1e,2024-03-03 13:04:00,7610d689-246f-467d-8d80-991c4eef401a,5100,306,5406
40773a26-c5d8-4e04-942d-f9298671e5a6,5993c025-628c-4491-bbfe-56d1b6ff5177,2024-03-03 13:32:00,7610d689-246f-467d-8d80-991c4eef401a,3300,198,3498
3981a6be-13f8-4842-9082-4fe4fc9f1135,b63aa58f-13c3-42ec-9b06-995371bd877a,2024-03-03 09:40:00,7610d689-246f-467d-8d80-991c4eef401a,3600,216,3816
2797490a-65ee-4946-874b-5a0f76f14931,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2024-03-03 09:10:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
02debb89-f2d8-4992-bb86-4050ace4c0e3,1e43ae86-f777-4ee7-b336-8e3bc60294ef,2024-03-03 11:29:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
b0928357-8c26-4e48-9b0c-9a6118424195,e5a13bcc-19f9-45d8-a832-a087b4609edd,2024-03-03 12:42:00,7610d689-246f-467d-8d80-991c4eef401a,3600,216,3816
82645be6-665f-4b77-82ca-68eec30d1e50,935ecf18-cf34-41be-be72-c814ef6ded61,2024-03-03 10:40:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
86e562e9-f158-4337-b20c-5d8cf927a634,d656f95b-6c2e-4372-ab17-a3bbc93812c1,2024-03-03 08:25:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
41022f8b-5ed4-4042-97f7-6929ae7e22cc,5e90dd7a-de2a-412d-88fc-7641dd8da9fd,2024-03-03 11:58:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
4c362804-f232-4f03-92ab-c2abf8304d13,f50ff9af-29c0-4629-9c9c-1c0c6fade0f6,2024-03-03 09:06:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
7e4cfe9c-0e6d-4944-877c-bcdca454b578,9d3a25c7-6660-41b6-b754-79957ff6a492,2024-03-03 09:38:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
