ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
aded6f99-12af-4f9b-bbe6-f1ebafe514db,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2023-06-27 08:09:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
f208a0bb-7cfb-47bb-a23b-785c10ad818e,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2023-06-27 07:51:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
632b73b3-dd96-41ae-8268-07ef681084a8,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2023-06-27 07:55:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
b8023049-2d47-46af-a8d0-7b20ac24b3a7,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2023-06-27 07:36:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
b0916bab-ed72-4b19-90fd-fda2419987c6,d10a856b-8bc4-4cf8-bb76-ffdcf2a50f1e,2023-06-27 10:53:00,7610d689-246f-467d-8d80-991c4eef401a,2700,162,2862
502bf47c-fd05-4cab-9134-2511e95196b1,839b9759-0a61-4c7d-872f-591848c1b431,2023-06-27 08:13:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
03a3519f-a9c1-4681-9055-8aa7fa893764,b7bd8c57-4f91-4c51-88e7-382592e9eaf7,2023-06-27 10:51:00,7610d689-246f-467d-8d80-991c4eef401a,2400,144,2544
cb6d324d-8d67-4179-a6d9-d698a8bdf08b,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2023-06-27 08:15:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
c36d0258-7e0b-4e81-be75-bd00c3bd5ed8,44bffcdd-9613-46ca-9f05-b315de5e7ca6,2023-06-27 18:25:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
4b232fbe-4954-4e7e-94b4-b8f8ac9cde1e,78d44e16-ddfd-4429-91bc-9208c7fb2fc8,2023-06-27 08:35:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
f7b9cae7-ed75-4250-8c5e-d8e8082ed46f,83f67506-7c12-4107-864a-918a35b4fcf9,2023-06-27 10:00:00,7610d689-246f-467d-8d80-991c4eef401a,1200,72,1272
502a09cf-e847-4a55-93da-18113ddff7d0,c366eb7d-81d8-46f9-89d9-9d09186d8503,2023-06-27 07:23:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
306cb5a5-c75d-4731-8cda-e4adfa07158d,d7e9c90f-0dde-41f1-9be4-09fbe640e794,2023-06-27 07:00:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
6e5780cb-843b-43aa-ba29-97c245700b3c,47a4b1a8-781d-40e8-bbb2-f769c2c6b5ca,2023-06-27 07:59:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
1a342183-c4bf-4291-adc1-9957a60ee741,e4c63951-a231-404c-ad26-f4a492f3447f,2023-06-27 07:51:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
6c034eca-c370-46ab-9dcd-644565a417ea,0f9dcb09-ef47-45c8-9a5e-feff0a288bf2,2023-06-27 13:58:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
74a68d63-c026-4019-9a86-0c9a2940edf4,4a15f8b9-7c0a-4643-b14d-5ec37ed6b186,2023-06-27 08:51:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
8f7d30a0-f4db-413f-9f80-36eba40e6a34,5248f2d8-0eb8-420f-9ea5-77ec82307b9b,2023-06-27 07:27:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
a249440a-d64b-49dc-a689-d87b25d3ee53,fb56c2c7-1769-4c97-9197-2ffa8b82ea0e,2023-06-27 10:25:00,7610d689-246f-467d-8d80-991c4eef401a,1000,60,1060
e2674452-e2b1-4058-8d82-f720e74dd74c,d656f95b-6c2e-4372-ab17-a3bbc93812c1,2023-06-27 08:41:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
71880bba-91dd-464d-95e2-69023d5f0eaa,5e90dd7a-de2a-412d-88fc-7641dd8da9fd,2023-06-27 11:09:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
16472397-c3ee-410c-89ed-a8ba347842d1,62626d20-2e67-4f1d-9386-1b0a5e25956c,2023-06-27 07:12:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
9149e8e9-ab07-491b-af26-4da172d53934,e3743c06-c5f7-40a8-adfa-bc36f0cd5c12,2023-06-27 14:12:00,7610d689-246f-467d-8d80-991c4eef401a,2400,144,2544
a2e6641c-3c3d-43d6-9d2f-04bd85edf0b7,ef339016-b62e-4c27-8dee-119176b58864,2023-06-27 11:03:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
b9e8b7dd-674d-47a3-acbe-a554e44be4b4,95ac520d-f0fc-435a-b0b4-2dcf6b90bd80,2023-06-27 07:59:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
a8f236ec-1956-4d33-a5b3-a5f0b8318ca8,c9a69c9a-6aea-40eb-95b6-9605c84b1f5f,2023-06-27 13:32:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
d20852a4-150c-4c77-9637-deec924d2988,7b802864-fcee-410c-bdbf-7774ce4cfd97,2023-06-27 08:36:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
c74feb1b-3d0c-4964-a2e6-c8aca771cc84,8d19687a-737e-45da-b0d4-d686d57620d6,2023-06-27 12:06:00,7610d689-246f-467d-8d80-991c4eef401a,1000,60,1060
9dfa4e9e-c520-4dff-8366-693747621aac,de57e4f7-4879-435d-a9e1-c9a1763d4961,2023-06-27 12:06:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
366619f2-446b-4025-91ca-ac2fa5fa10f1,aec16166-ed24-473e-a071-c5dc834ca0e4,2023-06-27 07:59:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
