ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
08f02a34-bf0d-46f3-b8cd-07f495946165,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2023-04-17 08:16:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
79ba16d3-2814-44fb-b27e-a48bc281894f,3850daab-891a-45e9-a8de-8be8febc3137,2023-04-17 17:00:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
a0d2a25d-998d-4d56-b94c-155ef1283a5e,c6bd166c-2f9d-455c-89dd-72b892f09447,2023-04-17 16:49:00,7610d689-246f-467d-8d80-991c4eef401a,1100,65,1165
4663c450-9b81-4e4b-9e44-49731557caf3,879ff208-ac40-47d2-9c15-e475f635ccbe,2023-04-17 18:40:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
6bca09cc-38b8-4f1d-9624-d360e1486863,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2023-04-17 07:42:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
108028be-61ca-46c3-b6f3-572d917eaeae,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2023-04-17 08:19:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
51649bcd-9491-4089-a373-080335ec032c,d10a856b-8bc4-4cf8-bb76-ffdcf2a50f1e,2023-04-17 09:38:00,7610d689-246f-467d-8d80-991c4eef401a,2400,144,2544
ed373ee1-cbba-4f5a-8c66-e517b62cf3d2,55f41aa9-ac35-4b25-9c3d-bd9bfe61effc,2023-04-17 16:59:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
8ea48445-ac86-4729-acd7-fb3843bcfb1a,839b9759-0a61-4c7d-872f-591848c1b431,2023-04-17 07:43:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
29af1d51-2875-4d00-a6c6-4021deafced2,78e869b8-1d23-4f38-b562-7cd5072dcd5a,2023-04-17 14:31:00,7610d689-246f-467d-8d80-991c4eef401a,1600,96,1696
86cf01dd-7e4d-4620-80b9-7d6af9b9a72a,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2023-04-17 12:22:00,7610d689-246f-467d-8d80-991c4eef401a,1000,60,1060
5fcf1477-8c3f-4c32-87e2-bae6d5fc2568,3ee8e86e-7163-4316-8dfa-15db0098b81e,2023-04-17 16:47:00,7610d689-246f-467d-8d80-991c4eef401a,1000,60,1060
fc3e8f93-3d70-43ca-9f2a-eda832762715,b7bd8c57-4f91-4c51-88e7-382592e9eaf7,2023-04-17 09:24:00,7610d689-246f-467d-8d80-991c4eef401a,2100,126,2226
de80b1c0-5fc1-4c7a-843f-048d9f77320a,d96563d3-24d4-40e6-8f4e-a6c5f015d864,2023-04-17 07:36:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
2f418835-e693-4310-9275-d689d2f0d6af,44bffcdd-9613-46ca-9f05-b315de5e7ca6,2023-04-17 11:21:00,7610d689-246f-467d-8d80-991c4eef401a,2600,156,2756
708e5e4c-7da8-437b-8be9-cae748027676,120ecf2b-f133-45a8-bab0-875cb5523df5,2023-04-17 08:00:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
7ad25182-641c-4e94-b1a6-664a061cf4c3,78d44e16-ddfd-4429-91bc-9208c7fb2fc8,2023-04-17 07:45:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
52253a60-14cc-4b36-ad66-8d4ddae9ca86,eccd1acd-eac1-49d7-ad10-8883982cdf7d,2023-04-17 16:13:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
fbbc5b25-9d9e-48c8-846d-6593ed351628,1e43ae86-f777-4ee7-b336-8e3bc60294ef,2023-04-17 11:39:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
4d3d9805-d90b-4e83-bef2-1537cff9f43e,83f67506-7c12-4107-864a-918a35b4fcf9,2023-04-17 13:12:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
60f81bb4-8ff2-443b-a910-d65ccb1e6c40,c366eb7d-81d8-46f9-89d9-9d09186d8503,2023-04-17 08:11:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
c5b546f1-303a-4cdb-9f55-9af6e11de3f9,d7e9c90f-0dde-41f1-9be4-09fbe640e794,2023-04-17 08:31:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
9bf6a696-c640-4cb0-8262-2dc51630371e,47a4b1a8-781d-40e8-bbb2-f769c2c6b5ca,2023-04-17 08:45:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
93289dd5-6662-4788-8cdf-744e27d1e279,e4c63951-a231-404c-ad26-f4a492f3447f,2023-04-17 07:41:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
