ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
e2c5c9e3-e83d-4b12-bb43-353b24666681,2ad8ff3c-388e-429b-9b1a-67286e82bd20,2024-04-05 07:19:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
8bf3292e-5ad9-45a9-bb44-092681530489,6b4f3f63-45e6-42ee-b5c4-ac03835a2d5f,2024-04-05 08:11:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
09e40331-175f-4e1d-ad47-80921f2e53bd,c6bd166c-2f9d-455c-89dd-72b892f09447,2024-04-05 12:27:00,7610d689-246f-467d-8d80-991c4eef401a,1400,84,1484
36da6397-39ea-428a-892c-02460f7169a9,d2b935a7-8a2d-491d-b848-a06732301e43,2024-04-05 10:17:00,7610d689-246f-467d-8d80-991c4eef401a,1600,96,1696
00e192db-c620-4866-87bc-78d85228928f,879ff208-ac40-47d2-9c15-e475f635ccbe,2024-04-05 14:49:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
22b5bac5-80c4-42a0-afc3-f11d3cea0ae2,24c316fc-ad16-45a1-9ef3-3da9d491b0e7,2024-04-05 07:52:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
1ec26969-acbb-4db3-bf91-3e63e5d639c6,7b1522dc-cd21-4c40-b81b-3532f5b9f3eb,2024-04-05 08:43:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
2d7968e2-833a-4903-858f-96341613ba28,344bf269-6f68-41c2-a6ff-a8f4eb6f6ca7,2024-04-05 12:21:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
1d6261e9-cca3-4cb7-b1ed-21b1ddeb65b7,d10a856b-8bc4-4cf8-bb76-ffdcf2a50f1e,2024-04-05 12:09:00,7610d689-246f-467d-8d80-991c4eef401a,1200,72,1272
926b5934-445e-4546-82e1-a3f217dd81af,55f41aa9-ac35-4b25-9c3d-bd9bfe61effc,2024-04-05 15:33:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
429ec113-d416-4cb1-9028-cd29b7b75069,839b9759-0a61-4c7d-872f-591848c1b431,2024-04-05 08:41:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
65724a7e-05d3-4493-9c9a-db9801eea57a,78e869b8-1d23-4f38-b562-7cd5072dcd5a,2024-04-05 14:52:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
30232fa8-8114-4867-85aa-ee5b4c17ae80,4bf534e1-0071-43eb-b3ba-cf7da176d8a6,2024-04-05 12:46:00,7610d689-246f-467d-8d80-991c4eef401a,2300,138,2438
c3b2ae1c-ca42-416e-b38f-41ff3b653f32,3ee8e86e-7163-4316-8dfa-15db0098b81e,2024-04-05 16:49:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
