ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
91dd2ffe-1e00-4d03-b8ad-40f56ae45160,d2b935a7-8a2d-491d-b848-a06732301e43,2023-01-28 14:26:00,7610d689-246f-467d-8d80-991c4eef401a,3600,216,3816
f054af02-a8f2-4b60-9117-b8b38140f9f2,55f41aa9-ac35-4b25-9c3d-bd9bfe61effc,2023-01-28 14:31:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
e42a7b88-2606-48be-be6d-acd66de37b4e,5993c025-628c-4491-bbfe-56d1b6ff5177,2023-01-28 12:40:00,7610d689-246f-467d-8d80-991c4eef401a,3500,210,3710
f85c29c2-a4d0-46a2-8976-b76bfacbe919,b63aa58f-13c3-42ec-9b06-995371bd877a,2023-01-28 11:08:00,7610d689-246f-467d-8d80-991c4eef401a,3100,186,3286
8c6aa0dd-c7b7-4bae-ba44-b2ede45938f2,1e43ae86-f777-4ee7-b336-8e3bc60294ef,2023-01-28 09:46:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
5766b59d-bef1-4269-b566-0c715ab98996,935ecf18-cf34-41be-be72-c814ef6ded61,2023-01-28 13:29:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
1e2ff910-2ce8-4f54-8516-8ca24ac2edc5,0f9dcb09-ef47-45c8-9a5e-feff0a288bf2,2023-01-28 11:52:00,7610d689-246f-467d-8d80-991c4eef401a,1500,89,1589
20ea9a63-3908-4c86-8188-f8db771b9f03,4a15f8b9-7c0a-4643-b14d-5ec37ed6b186,2023-01-28 09:51:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
b863b942-865a-480b-ae32-991a87fd0963,dc7f6e52-50f7-46d2-9c2b-fdad148234ea,2023-01-28 09:33:00,7610d689-246f-467d-8d80-991c4eef401a,3400,204,3604
9834b9fa-6ae1-4637-b835-7c37669c9074,c4277a32-f07e-42c7-a079-6a4bd7d54eb7,2023-01-28 10:32:00,7610d689-246f-467d-8d80-991c4eef401a,5200,312,5512
79648f2d-18eb-448b-a794-809b8ac5cb5a,5e90dd7a-de2a-412d-88fc-7641dd8da9fd,2023-01-28 12:47:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
bbf3ac23-609f-49a3-aeec-8a97cf515774,f50ff9af-29c0-4629-9c9c-1c0c6fade0f6,2023-01-28 13:23:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
6e2c26c5-86a8-431f-9694-9dc34d06fd8e,9d3a25c7-6660-41b6-b754-79957ff6a492,2023-01-28 08:36:00,7610d689-246f-467d-8d80-991c4eef401a,2000,120,2120
bf6519d6-e305-40a6-96a5-284a91eada6e,de57e4f7-4879-435d-a9e1-c9a1763d4961,2023-01-28 12:15:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
abb7b967-cb7d-4133-ad20-c7d09130b24b,d2c2719d-f10f-4693-a227-9c4dd85e7d30,2023-01-28 14:47:00,7610d689-246f-467d-8d80-991c4eef401a,1300,78,1378
67c60b44-b5eb-4144-998d-006ede1c7ae1,64a76696-5dde-414c-9929-495564fc2d30,2023-01-28 14:26:00,7610d689-246f-467d-8d80-991c4eef401a,6900,413,7313
47b5b1e5-9a08-4dc1-a984-7f0055a590be,edad01ae-d0e3-498a-8dad-7210358c427c,2023-01-28 12:12:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
ad039512-1a3b-4274-a062-c9ac56a1c800,86c4ac2a-6715-4ef9-9c77-5d7ee2ab98c2,2023-01-28 10:40:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
9d125a4b-85a0-4f8f-8d22-fe7b6f656fa0,ffef49f3-f8f1-4be9-88ff-df81293ec90a,2023-01-28 11:59:00,7610d689-246f-467d-8d80-991c4eef401a,1200,72,1272
55f3d428-3946-4c96-bbea-23dddfe9a268,8d6d38a0-38c1-46db-9015-09308fac8af1,2023-01-28 09:57:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
c721a7ec-9ef9-449f-889e-e4146652c6c8,0e0c8e84-cfbc-42b7-801d-472fcfe74005,2023-01-28 08:54:00,7610d689-246f-467d-8d80-991c4eef401a,1700,102,1802
41298c5c-0e44-4a6d-88f2-a0bf5a6019df,b4fcea36-9cc0-4960-91a9-75c9a5a42d37,2023-01-28 14:43:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
04bd6144-d37e-4d3b-bea5-153cd53475e0,3964d6e6-da15-4d05-bfc2-fc2846545d29,2023-01-28 12:35:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
96e9dcb3-b01c-4924-9289-4b3e086b81d5,bddfbc57-6f52-4e22-a57a-6002563d154a,2023-01-28 08:09:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
90908e51-5054-4b78-8888-c4ca77affe0b,f34e0784-b761-478c-bae7-e6e58b109334,2023-01-28 13:10:00,7610d689-246f-467d-8d80-991c4eef401a,2500,150,2650
548bbd72-900e-4afb-83c7-3a107493db59,bd22bf49-60a1-4c1a-b451-8c437d37c14f,2023-01-28 09:01:00,7610d689-246f-467d-8d80-991c4eef401a,1900,113,2013
ad8620b0-f82e-4263-a815-4082165194ce,fa0e12db-f609-4728-81c6-46ef4455bb0c,2023-01-28 14:41:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
dbe5f13f-695e-4255-bc98-dc24b3c91be3,82f489f1-31c5-4763-91dd-3afd04165450,2023-01-28 14:19:00,7610d689-246f-467d-8d80-991c4eef401a,1800,108,1908
6408bc63-4806-4a6d-a3fb-7ec860f10537,bcf395ee-025e-44f8-8f73-484421f6d5fb,2023-01-28 14:39:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
988b92aa-1f7b-47b5-8030-88e33f96cbf3,0c529dfd-49aa-48cb-a325-93d6b7afd057,2023-01-28 11:34:00,7610d689-246f-467d-8d80-991c4eef401a,2000,120,2120
d05dd31e-c7ec-4c0e-803e-84299d1fc330,94d0a0fe-75c6-43be-bb84-168e040bc6d5,2023-01-28 14:10:00,7610d689-246f-467d-8d80-991c4eef401a,400,24,424
bd06bd62-31d2-4840-b1da-31fa566548d8,250b3408-c860-4797-ac34-33728bf59c99,2023-01-28 12:52:00,7610d689-246f-467d-8d80-991c4eef401a,2400,144,2544
79ae29ce-a422-4cec-b6c7-0c86dc84e1ad,25330444-e5dc-4852-a712-a2747fe6665b,2023-01-28 10:37:00,7610d689-246f-467d-8d80-991c4eef401a,3200,192,3392
d3c49245-af92-4dda-ad03-2f69d0120361,ae87b6ae-d8fa-411b-8af9-e27f1f1ebc49,2023-01-28 13:29:00,7610d689-246f-467d-8d80-991c4eef401a,500,30,530
8f051d78-707e-4314-bd14-d47a41450a8c,3f4bac98-09f2-46bd-8d88-af271caa0a07,2023-01-28 10:32:00,7610d689-246f-467d-8d80-991c4eef401a,3600,216,3816
9546e693-cfb9-4c28-97e6-f24431a12b2c,e3591c6f-a528-4df8-bbaa-8c969c574113,2023-01-28 14:38:00,7610d689-246f-467d-8d80-991c4eef401a,2000,120,2120
416c27d1-34f5-4ceb-bdd1-4beaea6c58be,fd83b192-3673-4790-b1d1-967d5dc2f077,2023-01-28 13:18:00,7610d689-246f-467d-8d80-991c4eef401a,7400,443,7843
65cc7d75-32f4-44c0-8edc-aba1edebe76b,deef47c5-0b09-452c-97a3-88e756de53fb,2023-01-28 12:13:00,7610d689-246f-467d-8d80-991c4eef401a,700,42,742
c1d155a4-fb36-4e8e-b8e4-26b69782b088,799aa08f-1e79-4a82-bf2f-b6f16ac78452,2023-01-28 14:36:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
aae2d05b-ef00-427a-9646-8bfb904b9e62,17c989af-cb52-424e-8121-50c2400296c8,2023-01-28 11:04:00,7610d689-246f-467d-8d80-991c4eef401a,3900,234,4134
765ebc8f-887d-4a51-be93-5a4862e84756,f7ba70c3-65ab-41b7-b82e-557e864b3b38,2023-01-28 12:29:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
8d92aebc-76e3-44d0-a494-c0b498d44a09,3a4bfb82-86e6-493d-a5c5-7f5f15da46b2,2023-01-28 14:38:00,7610d689-246f-467d-8d80-991c4eef401a,1500,89,1589
3450564f-54cc-429e-a38d-044e18194f44,d922bdd6-209c-46aa-88e0-42fa58d126fd,2023-01-28 11:10:00,7610d689-246f-467d-8d80-991c4eef401a,600,36,636
899c5280-661a-422e-b00b-99f270566956,b256e444-70df-4b7e-a211-912861f54dd2,2023-01-28 14:25:00,7610d689-246f-467d-8d80-991c4eef401a,8900,534,9434
1a0207a0-410a-415b-ae4f-89b87d0344da,73edca4c-263f-4c72-9b3d-40974cc57a7d,2023-01-28 10:37:00,7610d689-246f-467d-8d80-991c4eef401a,5100,306,5406
33bc8bed-5833-4a86-b03b-5d4c70e314a0,bfe35a69-b127-44c7-bbe4-57d792e4448f,2023-01-28 10:34:00,7610d689-246f-467d-8d80-991c4eef401a,5100,306,5406
9dfa37ff-015b-4ed1-9aee-0e4feff68545,2088bbf7-72f6-489d-b77c-dc2ae344a2ab,2023-01-28 13:25:00,7610d689-246f-467d-8d80-991c4eef401a,6700,401,7101
