ID,ORDER_ID,SKU,QUANTITY,PRICE
5ea85839-b593-4c85-b376-d8006cce21d5,fc93f208-2d0c-4be6-a8d7-fd4a79640e23,BEV-005,5,196.02
be8c006f-d1cd-4b25-a07b-7b2540acf6ed,f80733fe-1e7a-4629-b033-9a9634f19d89,BEV-003,2,804.58
82b9e431-661b-44c2-a525-33245191a126,f80733fe-1e7a-4629-b033-9a9634f19d89,JAF-002,9,671.4
efa59a7f-2749-4d70-858b-9b5b3845cceb,be1d7618-c74c-4e84-9c2d-28af8cdbb8b6,BEV-003,1,433.25
e8162f3a-9435-4c19-b0b7-7734933c7216,be1d7618-c74c-4e84-9c2d-28af8cdbb8b6,JAF-001,7,320.74
429f3379-0235-4cfd-bbd1-4292b5e9fefe,e61f0790-5d0d-442b-9618-4930bc062fe4,BEV-003,2,290.78
108b0708-c54d-4759-a7ce-2f7af1e97dbf,e61f0790-5d0d-442b-9618-4930bc062fe4,JAF-003,8,328.26
60d32f1a-8836-44da-959e-94e9945f4517,389a577d-0f2e-419d-9102-88441fc2dcad,BEV-003,7,26.34
81a48c59-5b54-4fd7-8ae0-47bbc10eb626,b5361538-0228-424a-8faa-0cc66ccd63fa,BEV-004,5,788.54
dfffa7c8-21a7-4c29-9be7-088a30884869,bab1d1ec-153a-490b-911f-52ce647f009f,BEV-003,4,774.46
a7a9b619-ef4f-41e2-890c-8467958e23cc,bab1d1ec-153a-490b-911f-52ce647f009f,BEV-005,3,269.71
ad98929e-d74e-4616-b2be-8d0352ae36fe,98431b9b-ad52-4c80-8fc6-61c2ab285ff6,BEV-005,10,146.3
3ec5a4dc-92bf-477b-94cc-285dc15628c2,98431b9b-ad52-4c80-8fc6-61c2ab285ff6,JAF-002,7,720.77
d025662f-0c69-4a17-8d41-4f5ddf163b1d,346c269d-28b6-4921-be36-ef4f69244567,BEV-002,2,836.86
0414ff68-11eb-49c6-a4ca-0c5555e53170,f5156da7-619b-4061-a281-4649ad3136ba,BEV-001,8,919.85
86810da2-37a4-444e-96d5-f859c8d6c840,53800d0e-966f-4211-b8e4-28e237009383,BEV-001,3,578.84
cc9c98e7-b42e-452f-a6ae-db0e087b4bab,60465cf3-036c-4ff6-9cd5-dd511e03c2e5,BEV-002,4,483.18
3c212b8b-680a-4105-9114-dc9a902bf45f,997153c5-e56a-41a8-ae6f-17d92aebeb22,BEV-002,5,978.22
17b40cd4-a701-4f73-9aea-25fe3ea069e5,62b2cd27-bfd2-410c-a8a6-3740d98a858c,BEV-001,6,174.77
333a3b1e-7ce6-43d2-b0af-f3d3b75a7669,9ee689f3-b9e2-45ca-83db-2a0f9d9b4a7f,BEV-001,1,642.52
4c7e18e7-63a0-4498-96d1-a523150e0d9b,11246959-6cc4-43d1-a154-2de299853754,BEV-005,4,402.96
bc2a8cf3-38c0-42d2-a616-44dd65986988,29eb6c03-5b73-4f41-88ba-624403799a51,BEV-004,2,472.49
b4263f42-b35b-44cb-95d1-0376ec5fb15c,29eb6c03-5b73-4f41-88ba-624403799a51,BEV-004,10,660.15
2eb410f6-4f0f-431e-b391-ed134486ffac,29eb6c03-5b73-4f41-88ba-624403799a51,JAF-005,2,738.15
e370a001-bf48-4f3b-99db-05f66c75486b,e1464baf-d0cd-4ceb-b31a-5a0382285429,BEV-002,6,925.95
0262d715-1deb-4be8-b5da-1f3050134396,beb7bb01-94b1-483d-8c12-327dc3dcfdab,BEV-001,3,277.82
4391f009-f7e7-4a9e-8d86-9e06b56a55c2,add20346-ed3f-45c4-9e8d-4bdc2754ce2b,BEV-004,10,865.05
e7ac9c12-2be9-469e-b835-67059aeed51d,3498108a-c905-4dbd-ac7d-c24995d2b5e1,BEV-004,5,784.13
630a1bfc-ef01-4a12-9950-66a75fa1e3a1,33d62172-aaef-486f-9392-fc23cbc52603,BEV-003,7,433.18
57c3ba23-98f5-4c32-bad0-3211ae56c33d,30edfe8b-102e-4646-81e5-fe1d94d947a0,BEV-005,5,534.09
20863b4f-6df2-4e47-8aac-0dba74553157,2183001d-b146-4491-b4f7-e96888bd3dc1,BEV-004,5,981.08
7376e0ef-4944-4d58-aa2a-683d576afd5c,081a0bfd-37c5-425e-8488-a6b05531809c,BEV-003,10,728.83
f6edd0c4-de32-4e7f-be8f-29ed19f908ff,694c1186-adf4-49b2-b6f6-a6b25238709a,BEV-004,5,478.1
df64da74-85d7-4138-b793-d5750ef939c5,41547601-881c-4490-8e06-eac71cf1aef0,BEV-002,6,799.61
76252e76-1c12-4301-9ab2-2763cc4d9d12,49f9ad4c-1796-4408-941b-5a68f7b85e35,BEV-004,8,268.48
f3af3bb2-5276-4f5a-82d6-7b37e989496c,49f9ad4c-1796-4408-941b-5a68f7b85e35,JAF-005,6,876.56
2d1f9132-163c-4742-b01c-68e46e1e757b,7126be33-4218-4378-a9b9-8b11785a2812,BEV-002,7,670.75
20c92a6e-a536-4059-bd92-5c9482666200,f0297118-f305-4e11-a83a-847adb29e6d4,BEV-002,7,437.78
2ddda9eb-a0b3-4684-a582-611376f052ab,f0297118-f305-4e11-a83a-847adb29e6d4,JAF-002,10,393.15
2c2f21f6-31d4-4327-b8e0-3110e8482229,1398d96c-a26a-405f-b026-173a04f7c9a2,BEV-001,8,503.38
52259a8e-2975-4359-a832-9c2027ee8218,a2a1681c-bd5e-45ed-8469-7ca58c98ea8e,BEV-001,4,198.1
e99f1e1b-3327-4e07-a07b-724058984e12,2b988b59-e45f-4e53-b0c0-91bdd0311210,BEV-001,9,711.52
6843eeb6-b150-4fa0-bfec-046fe1c71a17,2b988b59-e45f-4e53-b0c0-91bdd0311210,JAF-001,4,515.13
39179e9b-585e-4673-89cd-8ec9839e7bdb,dd2d6036-9048-41e2-8bcb-cbd010cca500,BEV-004,4,634.8
95297208-ad17-4669-bb9e-4bb304f475dc,dd2d6036-9048-41e2-8bcb-cbd010cca500,BEV-004,8,143.39
90521976-ecfc-4045-ab37-e24b3e1554bb,d9fa8282-4094-4d59-8d4f-11e6ec18bde9,BEV-003,5,939.54
b2924771-adfc-4931-9100-9a558dc42a72,5b73ba5d-6e61-4ced-8065-2d49f9004ba3,BEV-003,6,759.57
4baa0407-d47f-4077-962c-eaf474d91043,9a9987ae-7fd1-4d25-82f5-937e070353d1,BEV-003,4,347.44
aef9b492-ad43-4c15-ac09-efeb68f8cba6,ff1ff407-c6cd-4979-9521-18ed8fa7068a,BEV-004,4,671.42
94aa3d1b-d82f-4aee-b877-2cbc616bb57e,ff1ff407-c6cd-4979-9521-18ed8fa7068a,BEV-004,10,16.78
3e51502d-909a-48ab-9933-5f3493ade33a,ff1ff407-c6cd-4979-9521-18ed8fa7068a,JAF-002,1,928.37
ae631f12-cfa7-4004-a06c-40b6974ffa6e,f149ccbc-5d96-488e-9e8c-205c6052dc81,BEV-004,4,704.09
3a95025f-16c8-4c2f-9ed1-746ba853adb7,af2c3670-1f0a-4b93-bad8-144815321bfb,BEV-003,2,829.67
1d659ffb-d905-4e15-bacd-328e53fbf7a2,33e348f6-bcf5-4cd2-8c8d-5e97cee1c1ba,BEV-001,5,982.79
846b9081-27f5-4019-a37c-ea1966735b74,1a357996-2f98-40b3-865e-30d0eecfdbe8,BEV-005,1,589.21
4044f674-e679-463e-96c7-a0b1b01bb9cb,cbde83cb-12fd-4a42-8c37-6d08a5c450cb,BEV-003,7,414.67
bb01fd73-b1e2-482c-89b5-e2e9f393d5e2,cbde83cb-12fd-4a42-8c37-6d08a5c450cb,BEV-001,9,504.32
6ef8b9df-6c21-4256-b38b-f4a17f71a697,cbde83cb-12fd-4a42-8c37-6d08a5c450cb,JAF-002,3,168.44
34ad771f-2c48-4450-ad32-97e1c8616c9c,cbde83cb-12fd-4a42-8c37-6d08a5c450cb,JAF-002,1,361.85
d81b3807-9547-4999-beae-c68223c64ef0,cbde83cb-12fd-4a42-8c37-6d08a5c450cb,JAF-004,2,584.13
d177637c-75af-4a00-96f4-a2ddd7de3b52,7fd15ae5-6088-44ca-a22f-3a842f47302f,BEV-005,8,320.07
1b600a1a-c0ac-4857-9281-13964af2ee39,3f0251f0-cb44-40f9-b765-cf8e14b6dd2a,BEV-003,1,273.72
1e23acf1-dfe2-4e4f-8def-4829abf0ab16,3f0251f0-cb44-40f9-b765-cf8e14b6dd2a,JAF-002,4,116.75
d4ac96ac-37c6-4503-b298-d9a9f6afc6df,43838f9f-eee9-4dd9-839b-7601a113c3da,BEV-003,4,852.47
932896af-54d1-45e1-a065-9331f71236c0,ac2a539c-03ec-4a32-a9e6-3cb62fbfa967,BEV-002,10,378.4
cd9b7bd7-bfb7-4353-a8a2-ccb9e5b1dcc1,ac2a539c-03ec-4a32-a9e6-3cb62fbfa967,JAF-002,2,469.18
8e653314-8c17-4eea-9da1-7dc7531ed0a9,f6721f8b-cf6f-4400-ad28-224411015ced,BEV-001,8,358.35
061524bf-9a5a-405a-b8ed-c7bc41d86eb2,54fb006d-858e-4f14-a38e-0e70ae0e060f,BEV-003,3,674.46
095343bd-5ff2-4046-951d-aecb8f22db04,d435104b-03c7-46aa-b83e-9d568eb89c43,BEV-002,8,550.33
2810187f-f083-4978-9ff5-58ae568073fa,d435104b-03c7-46aa-b83e-9d568eb89c43,JAF-002,2,541.91
4aee396f-afa6-44b5-97f0-79f0a15642e6,5f08777f-e905-481a-97ce-b3ebe923e612,BEV-005,10,351.23
94ce8037-be87-49ea-8657-9e53d731e9e4,863a05ae-d26b-43d8-acc7-5ce621ac35cc,BEV-004,9,12.29
c6d74639-4d1d-4e97-80e5-a1ea6e1153af,863a05ae-d26b-43d8-acc7-5ce621ac35cc,JAF-004,8,134.43
c4346666-6e30-49a5-a467-7ebec693efef,863a05ae-d26b-43d8-acc7-5ce621ac35cc,JAF-002,7,96.02
bcb4a197-8bd5-432f-944a-0df6156af175,fb0b7157-138a-4a64-847a-5a0ca58c2b14,BEV-005,1,179.9
b9209eef-bfe8-449d-a221-70088fb009e8,fb0b7157-138a-4a64-847a-5a0ca58c2b14,JAF-001,3,142.77
8a33fbcd-1bdf-447d-aa2f-abdb1ab1646b,ab87b9be-e219-49b4-8337-b4990bdc7ea1,BEV-004,1,119.56
54332eae-ee1d-41ca-8378-5cec265b61ab,e8687529-939c-41f0-a584-1d3959622614,BEV-005,5,894.29
eb177412-bf63-4420-a4bc-6e33caadc07c,1f6347b4-00e9-4a91-8128-bfc5e7b44287,BEV-004,7,410.8
7f37f403-64cd-427e-b6ee-623d04cca4e3,5bf6ad20-e09d-4824-8132-71b76efc1b20,JAF-002,6,572.76
523a2115-93f8-481c-9da0-78829d42d414,5bf6ad20-e09d-4824-8132-71b76efc1b20,JAF-004,9,429.17
8773f126-7066-497c-9e35-b2b079d62750,5accd0c8-da38-43bd-91b5-ff7025f2ed5b,BEV-001,5,734.27
23d0f107-fa58-4a07-9404-c01f71ec99e5,5accd0c8-da38-43bd-91b5-ff7025f2ed5b,JAF-005,1,573.27
b14e2482-69a2-41f0-9232-483f0c84e01a,63dbf02a-1114-4d37-b48c-c1083a6b769a,BEV-002,1,26.24
d2d5e48d-c1e4-44df-ad85-f0fa51f0cb30,612e4afa-b2fa-486b-a0b1-1fdf8824aac1,BEV-002,8,525.62
15a78dfa-b591-4cf0-a465-82551630e673,40bae8d0-003f-4468-8ffd-b5cee183a540,BEV-002,8,140.13
6df6a801-58b5-472b-b154-403035fe50d0,40bae8d0-003f-4468-8ffd-b5cee183a540,JAF-002,5,80.33
375d13cb-d9ef-46bb-9d35-423906f098d1,e3a4fd7b-270e-4373-a4ee-bfc2b97c9ac0,BEV-003,1,846.05
244be458-edf8-47c2-b9ce-fb17431c7d2b,e3a4fd7b-270e-4373-a4ee-bfc2b97c9ac0,JAF-001,4,897.64
08bbe0d9-8079-4de3-8d9d-145dfd1fc78f,a2b64592-0bd5-4994-9bf6-0f2b535a00c9,BEV-001,7,114.27
3dd1a342-e6aa-4421-afdb-8b1276f9f89a,e6d118dc-c229-42ee-8fee-cda6dc430840,BEV-004,1,265.84
f2725633-dfa4-44f0-a018-b9bdc37f8d14,a3c97507-9ec4-49e0-9e80-8da6c3c07346,BEV-004,9,466.47
1d7a3bb0-03bb-4878-9389-91680569e545,b7ca784a-8e6d-4f9c-9afc-d4afad8bf371,BEV-004,9,130.4
0fee8b70-3321-4d8d-a241-b53a81755a16,a6c4fcb9-438c-405b-9949-ebe2cb914629,BEV-001,5,27.56
c5f9544c-1376-446c-b9ea-4f7ba52c4897,228fd495-2a21-4276-b649-dd5ae3b0dac4,BEV-005,5,956.3
4d6188f8-635a-4296-92ef-6b4803d92b57,2c1242a1-e1d7-4562-9781-6c9ff0297d9f,BEV-003,4,462.84
5602a96a-b37e-49ce-8729-1a745833566c,5b0bdfa6-051b-4c05-930f-b465dc31586a,BEV-003,1,536.42
