ID,ORDER_ID,SKU,QUANTITY,PRICE
6629531a-75e9-4fc5-976e-65eed3841d6b,b19f4aea-f720-4132-ae2d-ba0e867dd509,BEV-002,2,720.21
72daef69-ebae-4f14-a912-daf0782657e8,3fd478c0-957e-462e-ab5c-4f40e85ebaf1,BEV-002,9,701.44
899dbadc-d237-48eb-b3c9-158ec03e345a,0712278c-690d-453c-a219-8278c934049a,BEV-001,9,86.78
72b869fb-2040-4eae-b464-1645ee170b38,0712278c-690d-453c-a219-8278c934049a,JAF-002,5,880.48
39b74bf1-4028-4554-a763-ae7fb7647a50,4b54eab4-f7c5-46c7-8fb5-f20e6c3a142c,BEV-003,5,458.6
4eb0ab06-7997-4e9e-80b2-5aba71d8f267,df4b4d14-d8b9-4dca-b1e3-0503920b604c,BEV-002,8,596.07
4b753b64-36b9-47e0-bddd-57e6ca8bb95f,d37f284b-a99d-4ab7-9610-47371511ce06,BEV-001,5,283.0
40166f50-b9ac-41cc-ba87-883f9926e0d9,ed083ca1-b6a8-4d39-bf79-d55cef5f2267,BEV-003,3,742.94
81d926b3-ef69-42c3-a098-3bf92719a961,c2f4b9a3-5eb9-47da-8276-4ba32c733b2e,BEV-005,5,961.0
1677b2c2-9912-43c2-a47b-ca9e316c0bda,0a7b2ad0-8518-4f89-b5b1-d96517085c74,BEV-004,5,391.68
94d32a9b-23c6-4657-a040-429640395d49,e2838b9c-c81c-4001-8a26-996e38c3ea0c,BEV-002,10,133.83
ab3f5df9-2ed4-41c3-9550-11c883dacf18,e2838b9c-c81c-4001-8a26-996e38c3ea0c,JAF-005,5,811.15
7f3708e6-be63-4839-9918-dd7021fb1517,38a1fbec-4ee8-4c86-ab5b-8f47eaa67f8f,BEV-001,6,374.87
7bc951ad-8334-4283-bcff-94c8b6c84a31,38a1fbec-4ee8-4c86-ab5b-8f47eaa67f8f,BEV-004,5,724.62
ab60c684-2500-4ae2-a2cd-d4aaba54cf98,a6140840-8815-4bb8-83ab-77c464525e63,BEV-005,9,378.57
2dc2a1c3-bc55-43d2-b06d-7fa8369f3e41,1595e13c-c5e5-4502-8727-b39601170aa1,BEV-003,8,606.04
6afdc1cf-1a9d-4ded-82f4-5a14e54f1135,1595e13c-c5e5-4502-8727-b39601170aa1,JAF-005,8,629.28
3b1a1aaf-839d-4845-99a4-6b9410cf4675,42614cbd-f3df-49bf-bd14-85f05dece145,BEV-003,9,855.78
ee194b91-c7dc-4203-8b0d-cf118d55691d,85d634a4-03d4-4c8d-89f4-f60273595d11,BEV-002,8,415.22
7fc21f04-513c-47c5-bd52-875376d770c1,0f30ebc4-804f-411f-b06c-e7beb4ab2261,BEV-004,9,951.13
3144d5cb-0049-4ca2-9fb8-e49f3041d294,efe47f73-5c96-45ec-8b9b-b5ea6adbd377,BEV-005,9,690.18
3484c9c9-0103-4a60-8752-5024133c4e19,e9c72899-4d6a-418b-8ccf-9b2812133348,BEV-001,5,656.75
39869042-3883-42ea-9b99-96d6191dbc8a,e9c72899-4d6a-418b-8ccf-9b2812133348,BEV-001,2,556.55
91c0b11d-f4e3-4cca-94aa-b753f35d9851,e9c72899-4d6a-418b-8ccf-9b2812133348,JAF-002,3,23.92
c9fd2e65-69c4-4514-8129-30822d9d2fa0,d348dd2d-1f0a-4d29-8610-3fa56929c608,BEV-003,7,446.88
96583940-06f9-4025-b6ed-ad359808e4c8,44b382b1-92fe-4f23-8a3c-e8bb4345cebc,BEV-003,8,915.48
af0606ae-493e-4e7b-a998-016d16e2b26b,4e9a8d59-da4e-4050-bb92-e051c92809f1,BEV-003,8,88.81
8bea8d4e-31fb-4bd4-af4c-16b5489a37c0,c7b75d82-24a5-4489-9c25-776a1eb97ba5,BEV-003,7,496.16
ec9f8c8d-a394-4c69-817a-5b821bda483f,f1441c06-2d21-43f1-a5bd-203fba326bca,BEV-004,7,238.47
