ID,ORDER_ID,SKU,QUANTITY,PRICE
e5376e0d-1fb9-4e94-8dc0-c6bb61087d5c,07025325-9fad-40b6-8aed-3dc7f6a9e261,BEV-001,10,548.83
70524309-2d1e-434a-adfa-953f4424150b,f0deee74-54a8-45aa-9b06-36eb20a8e648,BEV-004,6,460.91
1615e255-3a84-43fd-a8c1-6c0959bc6e6d,cdea0af1-1ce4-4607-b40b-bc9d5726432f,BEV-002,2,433.2
c08b648a-75e1-4317-8e22-83a766a4ffa8,cdea0af1-1ce4-4607-b40b-bc9d5726432f,JAF-001,4,556.3
d36530d2-713b-43a3-b659-007067aa46fc,5f2190b6-822b-4395-849f-99a8230931a9,BEV-004,5,703.94
c2d1a55e-314e-4b44-b282-c267435760e2,1206a861-74ea-4b69-bd09-0eba600d586d,BEV-001,10,234.77
1527b4d0-91ca-4f95-bb04-6c22ef35c28a,8720398d-66de-4346-83fa-fcc5d5458e7a,BEV-004,9,522.62
8fca2c16-4b24-4bca-8c9b-6437dd8db16d,6311c9de-9e93-40dc-997b-713e9fbafc40,BEV-004,3,811.81
d45f1c35-a48d-4a41-a4ea-4fc816879c6c,840f902c-88bb-43b2-8f26-9fadc3eb9037,BEV-002,8,191.15
487b5865-8804-40b3-85a5-1b8543bb6a7b,840f902c-88bb-43b2-8f26-9fadc3eb9037,BEV-004,9,389.88
2c5423fa-56e8-4a89-be50-3d751e3c8271,b5b9d4ff-d9ba-4b1c-8c2d-0f1b43e5c1ff,BEV-004,8,99.3
ca80a3b2-4fb7-4260-bcf8-a53ed67140ab,61ac1d32-5b1b-442a-9922-c980be7af0a4,BEV-002,10,66.58
10052eab-5d92-45f3-ab6b-85589a2e4c27,f449f89a-884c-4e12-a879-1c8a9f055eba,BEV-003,4,588.09
1ed69c81-b3b5-41da-88c9-62494f6499df,f8e4640f-b311-4e9b-b87a-0f2d69f59240,BEV-004,2,62.2
8480c5c9-59a2-4a68-9e1e-3aefca49ebcb,f8e4640f-b311-4e9b-b87a-0f2d69f59240,BEV-003,9,229.82
66888439-f065-40e8-8c44-538429df9304,d2610173-908d-4555-bd42-897d9cef04bc,BEV-003,5,658.5
6733008d-f7ba-4695-84bf-956bdf1020a5,3deee05f-9ba1-4dac-ab5a-72eaffc042be,BEV-004,4,229.17
2245c9db-6ded-4358-823e-1c4cc3d14dcb,da395a79-fa8c-4335-b8db-44d543b89110,BEV-004,7,379.52
57ecdabc-8d92-42ba-bde2-32055698db14,da395a79-fa8c-4335-b8db-44d543b89110,BEV-001,4,957.77
43ac47b6-53de-41ef-aaf8-a4c063cfa2d1,4bc6c98f-ca24-4ffc-9f8a-e7136bdca50d,BEV-002,10,90.73
92c506c1-3808-40e8-bfd6-f32ac0ec9e86,2b376b1d-6dee-4ea6-80e3-b3254d764556,BEV-003,9,92.7
751e0a91-bdb9-48a2-9fed-7225a92b198d,3519c8a6-ad6f-4aaa-af79-91f2863087cf,BEV-002,5,86.58
89883446-f2b7-4972-b605-22bcfcd86fc6,ee569877-7b36-4965-99a7-45fd0a527bea,BEV-002,5,261.98
0c74d36f-5df8-44bc-a3e1-df062398c2e7,02ebdb2c-5007-4b09-a984-d5ce86872f6d,BEV-001,7,406.07
2ad731f5-eb72-4829-8a8d-96904b59d208,4d77d26b-fe40-4f0c-8bef-50978d931f15,BEV-002,10,114.18
ccfef166-b237-4b1e-b068-d0dd1fb2b685,168bced6-ee5f-4fa5-8eea-49a10276f2f6,BEV-004,7,885.39
d807c446-37af-411c-93d6-cb03b66214ac,51be0401-40f1-45dc-a44f-17ab03d7a27a,BEV-001,8,977.86
320a2cf9-058d-4e62-9ee8-cc54f4e1f453,51be0401-40f1-45dc-a44f-17ab03d7a27a,JAF-004,1,612.15
ab0fa206-afff-4d8a-bfb4-9a0bcf3bd8cd,c160962d-bf13-4b3f-8977-1f436da145e8,BEV-005,5,656.26
49635286-069e-4aed-bd2c-8edca0f0d6db,c160962d-bf13-4b3f-8977-1f436da145e8,JAF-001,5,457.38
3b2c3360-948f-47f8-886f-de1702c9f2ae,7448fe3d-26b7-4b38-9a71-ad446fc80545,BEV-001,9,458.51
64aba2d0-816d-4233-8a47-36daa8ceee74,12965037-64d2-45e0-b09f-4f3ea89b8b86,BEV-002,3,597.44
1f20f9ec-6c23-400f-98a4-d7b8fb2ae532,df37de1e-1ead-4c92-8046-078510746ec9,BEV-005,9,47.94
012300fc-1e5c-42a8-a79a-c2bb9167c78e,df37de1e-1ead-4c92-8046-078510746ec9,BEV-004,10,972.87
21fb695c-a299-4220-b6cb-2abd7f922b3f,a047ab63-f39e-4c88-959d-e20a82c813ed,BEV-001,5,581.43
e4a300e0-35b6-487d-ac92-13616434cb5a,ef111ae0-c958-45e4-b6ea-f358738d61e4,BEV-001,5,947.05
2a195ad6-dcc9-4dc6-9d1d-2b9fecec6e11,ef111ae0-c958-45e4-b6ea-f358738d61e4,JAF-004,2,581.78
3928d38f-6ba5-4fe4-b978-fba4b1757b82,9e6528d3-66ce-4391-afd8-0b818db7b5ab,BEV-002,4,889.95
d2da552d-d00a-4152-8a88-c3fd8a436027,32b6f7dc-de4b-44b0-8d3f-f8c86117b981,BEV-005,10,223.69
05a2bfe8-70e3-4845-9987-de30f3b722f4,32b6f7dc-de4b-44b0-8d3f-f8c86117b981,JAF-001,7,587.46
0202616c-059a-4c63-89f2-845cdd7df6b4,2467e529-75b1-4c08-8d31-a0a3e84bc502,BEV-001,6,735.02
a178141c-f6d4-4d08-a4b2-e00a633e036f,5c03c105-a069-401b-96f9-bd8b916e66a5,BEV-001,2,427.21
43ae55d4-5fb6-4780-964f-6bc4b940149b,de8cd73f-3d43-4304-a6f8-6d59715e12ef,BEV-002,7,497.99
be9865ac-ebe6-492c-9f99-14f1ea93ec71,32b9470c-c127-4cff-a761-4409f51477d9,BEV-003,8,216.14
a7e95697-1237-4619-8094-ca8ce6dcb634,7236b9c0-3629-4966-a4d1-500bafdcc41e,BEV-003,8,504.98
e9b27419-88a7-4d1c-a640-e9e11cc18ac9,69c0f27a-dd46-49d5-9f9d-b0e3a7fcc0fb,BEV-003,4,298.7
ff51cd50-d0bc-4cf3-aef0-867d00bb71e4,69c0f27a-dd46-49d5-9f9d-b0e3a7fcc0fb,BEV-005,5,918.37
b695847c-0d72-4340-9c9c-fd38367d1036,e124fc58-03d4-4f8b-a52a-9939f4e627ed,BEV-005,2,669.17
5d7f9a6c-271e-46b7-8f5a-a41ce962d324,8f248670-6d05-4b6a-af3c-3a618de839f4,BEV-005,6,777.02
0d3aaa1d-05e0-4752-8a45-f58c0fe409d6,8f248670-6d05-4b6a-af3c-3a618de839f4,BEV-003,1,707.57
0338a90a-1180-4fa9-aa97-b82b748c4508,a3df6ff8-4e3a-4571-ad33-2a322546df98,BEV-002,7,192.24
c72ea61f-b92c-4fc8-82e7-2fa258aecd36,a3df6ff8-4e3a-4571-ad33-2a322546df98,JAF-002,6,711.1
c729b69c-bbcf-4e77-a79a-d33c6620ca89,6ecf8b3a-4a5a-4f7d-be60-8cc0c8b905a4,BEV-004,5,981.84
